criterion,max_depth,min_samples_split,min_samples_leaf,max_features,fold,threshold,accuracy,precision,recall,f1
entropy,,10,1,sqrt,1,0.1,0.9444444444444444,0.9,1.0,0.9473684210526315
entropy,,10,1,sqrt,1,0.2,0.9444444444444444,0.9,1.0,0.9473684210526315
entropy,,10,1,sqrt,1,0.30000000000000004,0.9444444444444444,0.9,1.0,0.9473684210526315
entropy,,10,1,sqrt,1,0.4,0.9444444444444444,0.9,1.0,0.9473684210526315
entropy,,10,1,sqrt,1,0.5,0.9444444444444444,0.9,1.0,0.9473684210526315
entropy,,10,1,sqrt,1,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,1,sqrt,1,0.7000000000000001,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,1,sqrt,1,0.8,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,1,sqrt,1,0.9,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,1,sqrt,2,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,1,sqrt,2,0.2,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,1,sqrt,2,0.30000000000000004,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,1,sqrt,2,0.4,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,1,sqrt,2,0.5,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,1,sqrt,2,0.6,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,1,sqrt,2,0.7000000000000001,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,1,sqrt,2,0.8,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,1,sqrt,2,0.9,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,1,sqrt,3,0.1,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,1,sqrt,3,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,1,sqrt,3,0.30000000000000004,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,1,sqrt,3,0.4,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,1,sqrt,3,0.5,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,1,sqrt,3,0.6,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,1,sqrt,3,0.7000000000000001,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,1,sqrt,3,0.8,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,1,sqrt,3,0.9,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,1,sqrt,4,0.1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,1,sqrt,4,0.2,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,1,sqrt,4,0.30000000000000004,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,4,0.4,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,4,0.5,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,4,0.6,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,4,0.7000000000000001,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,4,0.8,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,4,0.9,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,5,0.1,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,5,0.2,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,1,sqrt,5,0.30000000000000004,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,sqrt,5,0.4,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,sqrt,5,0.5,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,sqrt,5,0.6,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,sqrt,5,0.7000000000000001,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,sqrt,5,0.8,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,sqrt,5,0.9,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,log2,1,0.1,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,1,log2,1,0.2,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,1,log2,1,0.30000000000000004,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,1,log2,1,0.4,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,1,log2,1,0.5,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,1,log2,1,0.6,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.5333333333333333
entropy,,10,1,log2,1,0.7000000000000001,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.5333333333333333
entropy,,10,1,log2,1,0.8,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.5333333333333333
entropy,,10,1,log2,1,0.9,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.5333333333333333
entropy,,10,1,log2,2,0.1,0.5555555555555556,0.5333333333333333,0.8888888888888888,0.6666666666666666
entropy,,10,1,log2,2,0.2,0.6111111111111112,0.625,0.5555555555555556,0.5882352941176471
entropy,,10,1,log2,2,0.30000000000000004,0.6111111111111112,0.625,0.5555555555555556,0.5882352941176471
entropy,,10,1,log2,2,0.4,0.5,0.5,0.3333333333333333,0.4
entropy,,10,1,log2,2,0.5,0.5,0.5,0.3333333333333333,0.4
entropy,,10,1,log2,2,0.6,0.5,0.5,0.3333333333333333,0.4
entropy,,10,1,log2,2,0.7000000000000001,0.5,0.5,0.3333333333333333,0.4
entropy,,10,1,log2,2,0.8,0.5,0.5,0.1111111111111111,0.18181818181818182
entropy,,10,1,log2,2,0.9,0.5,0.5,0.1111111111111111,0.18181818181818182
entropy,,10,1,log2,3,0.1,0.6111111111111112,0.5625,1.0,0.72
entropy,,10,1,log2,3,0.2,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
entropy,,10,1,log2,3,0.30000000000000004,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
entropy,,10,1,log2,3,0.4,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
entropy,,10,1,log2,3,0.5,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
entropy,,10,1,log2,3,0.6,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,log2,3,0.7000000000000001,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,log2,3,0.8,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,log2,3,0.9,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,1,log2,4,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,1,log2,4,0.2,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,1,log2,4,0.30000000000000004,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,1,log2,4,0.4,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,1,log2,4,0.5,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,1,log2,4,0.6,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
entropy,,10,1,log2,4,0.7000000000000001,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
entropy,,10,1,log2,4,0.8,0.7222222222222222,0.7,0.7777777777777778,0.7368421052631579
entropy,,10,1,log2,4,0.9,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
entropy,,10,1,log2,5,0.1,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5
entropy,,10,1,log2,5,0.2,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5
entropy,,10,1,log2,5,0.30000000000000004,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5
entropy,,10,1,log2,5,0.4,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5
entropy,,10,1,log2,5,0.5,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
entropy,,10,1,log2,5,0.6,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
entropy,,10,1,log2,5,0.7000000000000001,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
entropy,,10,1,log2,5,0.8,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
entropy,,10,1,log2,5,0.9,0.5555555555555556,0.6,0.3333333333333333,0.42857142857142855
entropy,,10,2,,1,0.1,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.2,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.30000000000000004,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.4,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.5,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.6,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.7000000000000001,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.8,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,1,0.9,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,2,,2,0.1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,2,,2,0.2,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,2,,2,0.30000000000000004,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,2,,2,0.4,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,2,,2,0.5,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,2,,2,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,2,0.7000000000000001,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,2,0.8,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,2,0.9,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,3,0.1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
entropy,,10,2,,3,0.2,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
entropy,,10,2,,3,0.30000000000000004,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
entropy,,10,2,,3,0.4,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,,3,0.5,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,,3,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,,3,0.7000000000000001,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,,3,0.8,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,,3,0.9,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,,4,0.1,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.2,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.30000000000000004,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.6,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.7000000000000001,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.8,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,4,0.9,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,2,,5,0.1,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,2,,5,0.2,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,2,,5,0.30000000000000004,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,5,0.4,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,5,0.5,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,5,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,5,0.7000000000000001,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,5,0.8,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,,5,0.9,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,sqrt,1,0.1,1.0,1.0,1.0,1.0
entropy,,10,2,sqrt,1,0.2,1.0,1.0,1.0,1.0
entropy,,10,2,sqrt,1,0.30000000000000004,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,sqrt,1,0.4,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,sqrt,1,0.5,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,sqrt,1,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,sqrt,1,0.7000000000000001,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,sqrt,1,0.8,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,sqrt,1,0.9,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,2,sqrt,2,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
entropy,,10,2,sqrt,2,0.2,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
entropy,,10,2,sqrt,2,0.30000000000000004,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
entropy,,10,2,sqrt,2,0.4,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
entropy,,10,2,sqrt,2,0.5,0.7777777777777778,0.6923076923076923,1.0,0.8181818181818182
entropy,,10,2,sqrt,2,0.6,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,2,sqrt,2,0.7000000000000001,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,2,sqrt,2,0.8,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,2,sqrt,2,0.9,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,2,sqrt,3,0.1,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,2,sqrt,3,0.2,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,sqrt,3,0.30000000000000004,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,sqrt,3,0.4,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,sqrt,3,0.5,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,sqrt,3,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,sqrt,3,0.7000000000000001,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,sqrt,3,0.8,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,sqrt,3,0.9,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,sqrt,4,0.1,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,2,sqrt,4,0.2,0.7222222222222222,0.6666666666666666,0.8888888888888888,0.7619047619047619
entropy,,10,2,sqrt,4,0.30000000000000004,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
entropy,,10,2,sqrt,4,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
entropy,,10,2,sqrt,4,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
entropy,,10,2,sqrt,4,0.6,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156
entropy,,10,2,sqrt,4,0.7000000000000001,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156
entropy,,10,2,sqrt,4,0.8,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156
entropy,,10,2,sqrt,4,0.9,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156
entropy,,10,2,sqrt,5,0.1,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,2,sqrt,5,0.2,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75
entropy,,10,2,sqrt,5,0.30000000000000004,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,2,sqrt,5,0.4,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,2,sqrt,5,0.5,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,2,sqrt,5,0.6,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,2,sqrt,5,0.7000000000000001,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,2,sqrt,5,0.8,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,2,sqrt,5,0.9,0.6666666666666666,0.8,0.4444444444444444,0.5714285714285714
entropy,,10,2,log2,1,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
entropy,,10,2,log2,1,0.2,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
entropy,,10,2,log2,1,0.30000000000000004,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
entropy,,10,2,log2,1,0.4,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
entropy,,10,2,log2,1,0.5,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
entropy,,10,2,log2,1,0.6,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
entropy,,10,2,log2,1,0.7000000000000001,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
entropy,,10,2,log2,1,0.8,0.7222222222222222,0.8333333333333334,0.5555555555555556,0.6666666666666666
entropy,,10,2,log2,1,0.9,0.6666666666666666,1.0,0.3333333333333333,0.5
entropy,,10,2,log2,2,0.1,0.5555555555555556,0.5333333333333333,0.8888888888888888,0.6666666666666666
entropy,,10,2,log2,2,0.2,0.4444444444444444,0.45454545454545453,0.5555555555555556,0.5
entropy,,10,2,log2,2,0.30000000000000004,0.6111111111111112,0.625,0.5555555555555556,0.5882352941176471
entropy,,10,2,log2,2,0.4,0.6111111111111112,0.625,0.5555555555555556,0.5882352941176471
entropy,,10,2,log2,2,0.5,0.6111111111111112,0.625,0.5555555555555556,0.5882352941176471
entropy,,10,2,log2,2,0.6,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5
entropy,,10,2,log2,2,0.7000000000000001,0.5555555555555556,0.5714285714285714,0.4444444444444444,0.5
entropy,,10,2,log2,2,0.8,0.4444444444444444,0.0,0.0,0.0
entropy,,10,2,log2,2,0.9,0.4444444444444444,0.0,0.0,0.0
entropy,,10,2,log2,3,0.1,0.5555555555555556,0.5333333333333333,0.8888888888888888,0.6666666666666666
entropy,,10,2,log2,3,0.2,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,log2,3,0.30000000000000004,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,log2,3,0.4,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,log2,3,0.5,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,log2,3,0.6,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,log2,3,0.7000000000000001,0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947
entropy,,10,2,log2,3,0.8,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
entropy,,10,2,log2,3,0.9,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365
entropy,,10,2,log2,4,0.1,0.5,0.5,1.0,0.6666666666666666
entropy,,10,2,log2,4,0.2,0.5,0.5,1.0,0.6666666666666666
entropy,,10,2,log2,4,0.30000000000000004,0.5555555555555556,0.5384615384615384,0.7777777777777778,0.6363636363636364
entropy,,10,2,log2,4,0.4,0.5555555555555556,0.5384615384615384,0.7777777777777778,0.6363636363636364
entropy,,10,2,log2,4,0.5,0.5555555555555556,0.5384615384615384,0.7777777777777778,0.6363636363636364
entropy,,10,2,log2,4,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,2,log2,4,0.7000000000000001,0.5,1.0,0.0,0.0
entropy,,10,2,log2,4,0.8,0.5,1.0,0.0,0.0
entropy,,10,2,log2,4,0.9,0.5,1.0,0.0,0.0
entropy,,10,2,log2,5,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
entropy,,10,2,log2,5,0.2,0.6111111111111112,0.5714285714285714,0.8888888888888888,0.6956521739130435
entropy,,10,2,log2,5,0.30000000000000004,0.6111111111111112,0.5714285714285714,0.8888888888888888,0.6956521739130435
entropy,,10,2,log2,5,0.4,0.6111111111111112,0.5714285714285714,0.8888888888888888,0.6956521739130435
entropy,,10,2,log2,5,0.5,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156
entropy,,10,2,log2,5,0.6,0.6111111111111112,0.75,0.3333333333333333,0.46153846153846156
entropy,,10,2,log2,5,0.7000000000000001,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333
entropy,,10,2,log2,5,0.8,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333
entropy,,10,2,log2,5,0.9,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333
entropy,,10,5,,1,0.1,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,5,,1,0.2,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,5,,1,0.30000000000000004,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,5,,1,0.4,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,5,,1,0.5,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,5,,1,0.6,0.7222222222222222,0.75,0.6666666666666666,0.7058823529411765
entropy,,10,5,,1,0.7000000000000001,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,5,,1,0.8,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,5,,1,0.9,0.8333333333333334,1.0,0.6666666666666666,0.8
entropy,,10,5,,2,0.1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,5,,2,0.2,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,5,,2,0.30000000000000004,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,2,0.4,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,2,0.5,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,2,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,2,0.7000000000000001,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,2,0.8,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,2,0.9,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,3,0.1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
entropy,,10,5,,3,0.2,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
entropy,,10,5,,3,0.30000000000000004,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
entropy,,10,5,,3,0.4,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,5,,3,0.5,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,5,,3,0.6,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,5,,3,0.7000000000000001,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,5,,3,0.8,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,5,,3,0.9,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353
entropy,,10,5,,4,0.1,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,5,,4,0.2,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,5,,4,0.30000000000000004,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,5,,4,0.4,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,5,,4,0.5,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,5,,4,0.6,0.8333333333333334,0.75,1.0,0.8571428571428571
entropy,,10,5,,4,0.7000000000000001,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,5,,4,0.8,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,5,,4,0.9,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,5,,5,0.1,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,5,,5,0.2,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
entropy,,10,5,,5,0.30000000000000004,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,5,0.4,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,5,0.5,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,5,0.6,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,5,0.7000000000000001,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,5,0.8,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,,5,0.9,0.8333333333333334,0.875,0.7777777777777778,0.8235294117647058
entropy,,10,5,sqrt,1,0.1,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,5,sqrt,1,0.2,0.8888888888888888,0.8181818181818182,1.0,0.9
entropy,,10,5,sqrt,1,0.30000000000000004,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
entropy,,10,5,sqrt,1,0.4,0.8888888888888888,1.0,0.7777777777777778,0.875
entropy,,10,5,sqrt,1,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5
entropy,,10,5,sqrt,1,0.6,0.6666666666666666,1.0,0.3333333333333333,0.5
entropy,,10,5,sqrt,1,0.7000000000000001,0.6666666666666666,1.0,0.3333333333333333,0.5
entropy,,10,5,sqrt,1,0.8,0.6666666666666666,1.0,0.3333333333333333,0.5
entropy,,10,5,sqrt,1,0.9,0.6666666666666666,1.0,0.3333333333333333,0.5
entropy,,10,5,sqrt,2,0.1,0.5555555555555556,0.5294117647058824,1.0,0.6923076923076923
entropy,,10,5,sqrt,2,0.2,0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8
